city,state_id,state_name
Nevada,TX,Texas
Woodburn,IN,Indiana
Meeker,OK,Oklahoma
Stanton,MI,Michigan
LaBarque Creek,MO,Missouri
Suffield,OH,Ohio
Porterdale,GA,Georgia
Timberlane,IL,Illinois
Palm Beach Shores,FL,Florida
Dennis,TX,Texas
Jonesville,VA,Virginia
Avimor,ID,Idaho
Williamstown,PA,Pennsylvania
Louisville,IL,Illinois
Wakefield,NE,Nebraska
Adrian,MN,Minnesota
Manly,IA,Iowa
Brookside,NJ,New Jersey
MacArthur,WV,West Virginia
Seven Points,TX,Texas
Wymore,NE,Nebraska
Rock Hall,MD,Maryland
Soap Lake,WA,Washington
Avondale,PA,Pennsylvania
Prudenville,MI,Michigan
Glyndon,MN,Minnesota
Pleasureville,KY,Kentucky
Lone Tree,IA,Iowa
Newburg,WI,Wisconsin
Phoenix,IL,Illinois
Candor,NC,North Carolina
Shenandoah Heights,PA,Pennsylvania
Booker,TX,Texas
Delevan,NY,New York
Fosston,MN,Minnesota
Caledonia,MS,Mississippi
Onsted,MI,Michigan
Sunman,IN,Indiana
Woodstock,AL,Alabama
Bayboro,NC,North Carolina
Lamar,TX,Texas
Westlake Village,IL,Illinois
Newfoundland,NJ,New Jersey
Midtown,TN,Tennessee
Windsor,PA,Pennsylvania
Orangeville,UT,Utah
Bloomfield,NY,New York
Ardmore,TN,Tennessee
Calverton Park,MO,Missouri
Cornwells Heights,PA,Pennsylvania
Clifton,IL,Illinois
Baxter,TN,Tennessee
G. L. García,PR,Puerto Rico
Cape Charles,VA,Virginia
Magnolia Springs,AL,Alabama
Collinsburg,PA,Pennsylvania
Hudson,PA,Pennsylvania
Littlerock,CA,California
Monticello,MS,Mississippi
Arrowhead Beach,NC,North Carolina
Markesan,WI,Wisconsin
Rustburg,VA,Virginia
Pioneer,OH,Ohio
West Pelzer,SC,South Carolina
Redway,CA,California
Greenfield,MO,Missouri
Highlands,NC,North Carolina
Milford,PA,Pennsylvania
Point Roberts,WA,Washington
Milam,TX,Texas
Brookneal,VA,Virginia
Winthrop,MN,Minnesota
Gretna,VA,Virginia
Cloudcroft,NM,New Mexico
Edmund,SC,South Carolina
Greenwich,OH,Ohio
South Henderson,NC,North Carolina
Milford Square,PA,Pennsylvania
Meggett,SC,South Carolina
Meade,KS,Kansas
Union Springs,NY,New York
Lightstreet,PA,Pennsylvania
Willards,MD,Maryland
Griggsville,IL,Illinois
Mayville,NY,New York
María Antonia,PR,Puerto Rico
Nashotah,WI,Wisconsin
Westfield,WI,Wisconsin
Panaca,NV,Nevada
Buchanan,VA,Virginia
Rome City,IN,Indiana
Cambria,IL,Illinois
Oak Grove Heights,AR,Arkansas
Palmyra,IN,Indiana
Goodwell,OK,Oklahoma
Denton,NC,North Carolina
Okarche,OK,Oklahoma
Sabana Eneas,PR,Puerto Rico
Frankston,TX,Texas
Green Springs,OH,Ohio
Smith River,CA,California
Crystal Lakes,OH,Ohio
Osmond,WY,Wyoming
Newville,PA,Pennsylvania
Coldstream,KY,Kentucky
Albion,PA,Pennsylvania
Fruitport,MI,Michigan
St. Francis,KS,Kansas
Germantown,IL,Illinois
Mount Olive,MS,Mississippi
Gwinn,MI,Michigan
Schoolcraft,MI,Michigan
Red Lake Falls,MN,Minnesota
Geneva,IN,Indiana
Dilkon,AZ,Arizona
Dixon,MO,Missouri
Wartburg,TN,Tennessee
Central City,IA,Iowa
Baltic,CT,Connecticut
Fairlea,WV,West Virginia
Clear Lake,WA,Washington
Mulberry,IN,Indiana
Ontonagon,MI,Michigan
Rio,FL,Florida
Cloverport,KY,Kentucky
Gerald,MO,Missouri
Wendover,UT,Utah
Slaughter,LA,Louisiana
Gold Hill,OR,Oregon
Montegut,LA,Louisiana
Red Corral,CA,California
Black Creek,WI,Wisconsin
Divernon,IL,Illinois
Grandview,OK,Oklahoma
Larimore,ND,North Dakota
Hebron Estates,KY,Kentucky
Pender,NE,Nebraska
Capitan,NM,New Mexico
Stillman Valley,IL,Illinois
Goodhue,MN,Minnesota
Petersburg,MI,Michigan
Deville,LA,Louisiana
Rogersville,AL,Alabama
Juno Ridge,FL,Florida
Pine Bluffs,WY,Wyoming
Spring Valley,WI,Wisconsin
Rafael Hernández,PR,Puerto Rico
Darien,GA,Georgia
Somis,CA,California
Andale,KS,Kansas
El Negro,PR,Puerto Rico
South Barre,VT,Vermont
Nazareth College,NY,New York
Henning,TN,Tennessee
Kaaawa,HI,Hawaii
Airport,CA,California
Playita,PR,Puerto Rico
Moody,TX,Texas
Dike,IA,Iowa
Crandon Lakes,NJ,New Jersey
Montezuma,IA,Iowa
Prince's Lakes,IN,Indiana
Santa Anna,TX,Texas
Wurtland,KY,Kentucky
West Leechburg,PA,Pennsylvania
New Baltimore,OH,Ohio
Foscoe,NC,North Carolina
Tripoli,IA,Iowa
Dorothy,NJ,New Jersey
Gruver,TX,Texas
Ignacio,CO,Colorado
Thomas,OK,Oklahoma
Mars,PA,Pennsylvania
Birchwood Lakes,PA,Pennsylvania
Wilson,WY,Wyoming
Mansura,LA,Louisiana
Green Harbor,MA,Massachusetts
Whitewater,CA,California
Hasley Canyon,CA,California
Glasgow,VA,Virginia
Bushyhead,OK,Oklahoma
Penhook,VA,Virginia
Bethany,IL,Illinois
Jeffersonville,OH,Ohio
Harriston,VA,Virginia
Newell,WV,West Virginia
Buttonwillow,CA,California
March ARB,CA,California
Bellefonte,KY,Kentucky
Baxter,IA,Iowa
Diaz,AR,Arkansas
Plymouth,CA,California
Fyffe,AL,Alabama
Lakeport,TX,Texas
Fallon Station,NV,Nevada
Russells Point,OH,Ohio
Bristol,FL,Florida
Hurleyville,NY,New York
Elkader,IA,Iowa
Neoga,IL,Illinois
Summerland,CA,California
Colbert,OK,Oklahoma
Westfield Center,OH,Ohio
Grabill,IN,Indiana
Wanatah,IN,Indiana
Clarksville,IA,Iowa
Niverville,NY,New York
Ridgway,CO,Colorado
Resaca,GA,Georgia
Tubac,AZ,Arizona
Winnebago,MN,Minnesota
Parker,SD,South Dakota
Stottville,NY,New York
St. John,KS,Kansas
Rossville,IL,Illinois
Clinton,KY,Kentucky
Fort Calhoun,NE,Nebraska
Marsing,ID,Idaho
Great Neck Gardens,NY,New York
Mill Neck,NY,New York
Hudson Lake,IN,Indiana
Buffalo,OK,Oklahoma
Chapman,KS,Kansas
Dibble,OK,Oklahoma
Weeping Water,NE,Nebraska
Edwardsburg,MI,Michigan
Johnson City,KS,Kansas
Bracey,VA,Virginia
Mapleton,ND,North Dakota
Keedysville,MD,Maryland
Kincaid,IL,Illinois
Oakwood,IL,Illinois
West Brow,GA,Georgia
Cashton,WI,Wisconsin
Donald,OR,Oregon
Norman Park,GA,Georgia
Alamo,NM,New Mexico
Lake Shore,UT,Utah
Kempner,TX,Texas
Pine Prairie,LA,Louisiana
Fayette,IA,Iowa
Whitmire,SC,South Carolina
Plainview,NE,Nebraska
Granville South,OH,Ohio
Westfield,PA,Pennsylvania
Reading,MI,Michigan
Dewart,PA,Pennsylvania
Woodsboro,TX,Texas
Crump,TN,Tennessee
Bradford,TN,Tennessee
William Paterson University of New Jersey,NJ,New Jersey
Robie Creek,ID,Idaho
Tiltonsville,OH,Ohio
Bear Rocks,PA,Pennsylvania
Yellville,AR,Arkansas
Riverside,UT,Utah
Carolina,RI,Rhode Island
Logan Elm Village,OH,Ohio
Moroni,UT,Utah
Russellton,PA,Pennsylvania
Sharon Center,OH,Ohio
Goodman,MS,Mississippi
Oakland,OR,Oregon
Bard College,NY,New York
Marcus,IA,Iowa
Birch Run,MI,Michigan
Parker City,IN,Indiana
Coal City,WV,West Virginia
Lincolndale,NY,New York
Stockbridge,MI,Michigan
Roberta,GA,Georgia
Pickens,MS,Mississippi
Grass Lake,MI,Michigan
Marshallton,PA,Pennsylvania
Man,WV,West Virginia
Laurens,IA,Iowa
Fairland,OK,Oklahoma
Blue Ball,PA,Pennsylvania
Oriskany,NY,New York
Summitville,IN,Indiana
Little Round Lake,WI,Wisconsin
South Lansing,NY,New York
Owensville,IN,Indiana
University Heights,IA,Iowa
Rotan,TX,Texas
Buffalo,SC,South Carolina
Velda City,MO,Missouri
Genoa,NV,Nevada
McKinley Heights,OH,Ohio
Newport,OH,Ohio
Atwood,TN,Tennessee
Iola,WI,Wisconsin
Eastport,ME,Maine
Rush Springs,OK,Oklahoma
Lake Dunlap,TX,Texas
Bethesda,OH,Ohio
Keewatin,MN,Minnesota
Rockvale,TN,Tennessee
Lyndonville,VT,Vermont
Treynor,IA,Iowa
Melcher-Dallas,IA,Iowa
West Swanzey,NH,New Hampshire
Pennsboro,WV,West Virginia
Pine Island,TX,Texas
Catawba,SC,South Carolina
Saddle Rock,NY,New York
North Bend,NE,Nebraska
Lenape Heights,PA,Pennsylvania
Jamestown,IN,Indiana
Surf City,NJ,New Jersey
Brookfield Center,OH,Ohio
Sanbornville,NH,New Hampshire
West Van Lear,KY,Kentucky
Sutherland,NE,Nebraska
Silver Springs Shores East,FL,Florida
Clarence,IA,Iowa
Wickerham Manor-Fisher,PA,Pennsylvania
Truman,MN,Minnesota
Spring Grove,MN,Minnesota
Hallstead,PA,Pennsylvania
Wye,MT,Montana
Summer Set,MO,Missouri
Purdy,WA,Washington
Spicer,MN,Minnesota
Falls City,OR,Oregon
Roland,AR,Arkansas
Hawesville,KY,Kentucky
West Fairview,PA,Pennsylvania
Lowell,OR,Oregon
Newark,TX,Texas
Sabana,PR,Puerto Rico
Pilot Rock,OR,Oregon
Shokan,NY,New York
Oakfield,WI,Wisconsin
Leavittsburg,OH,Ohio
Houston,PA,Pennsylvania
East Griffin,GA,Georgia
Dunlap,OH,Ohio
Richland,GA,Georgia
Kent City,MI,Michigan
St. George Island,FL,Florida
Honaker,VA,Virginia
Bagley,MN,Minnesota
Okeene,OK,Oklahoma
Harmony,PA,Pennsylvania
Fairmount,GA,Georgia
Grandview,OH,Ohio
Glenwood City,WI,Wisconsin
Boise City,OK,Oklahoma
Rochelle,GA,Georgia
Empire,LA,Louisiana
Koontz Lake,IN,Indiana
Eaton Estates,OH,Ohio
Earlysville,VA,Virginia
Atwater,MN,Minnesota
Weidman,MI,Michigan
Crooks,SD,South Dakota
Grass Valley,NV,Nevada
Kaanapali,HI,Hawaii
Gallant,AL,Alabama
Florence,TX,Texas
Waterflow,NM,New Mexico
Granville,WV,West Virginia
Big Sandy,TX,Texas
North Utica,IL,Illinois
West Crossett,AR,Arkansas
Sand Lake,MI,Michigan
Lemmon,SD,South Dakota
Nixon,PA,Pennsylvania
Ogden Dunes,IN,Indiana
West Lawn,PA,Pennsylvania
Rio,VA,Virginia
Iyanbito,NM,New Mexico
Stoneville,NC,North Carolina
Richlandtown,PA,Pennsylvania
Pioche,NV,Nevada
Brush Fork,WV,West Virginia
Erin,TN,Tennessee
Skagway,AK,Alaska
Tioga,TX,Texas
Martinsville,IL,Illinois
Dasher,GA,Georgia
Jones Valley,CA,California
Lakeview,OH,Ohio
Brown City,MI,Michigan
Altoona,AL,Alabama
Otisville,NY,New York
Springville,IA,Iowa
Pioneer,CA,California
Pomona,KS,Kansas
Orange Blossom,CA,California
Ansted,WV,West Virginia
Keaau,HI,Hawaii
Newport,DE,Delaware
Auburn,NJ,New Jersey
Tiki Island,TX,Texas
Sunday Lake,WA,Washington
Marbleton,WY,Wyoming
Wauregan,CT,Connecticut
Toledo,IL,Illinois
Lake Secession,SC,South Carolina
Big Rock,IL,Illinois
Taylors Falls,MN,Minnesota
Victoria,MS,Mississippi
Barbourmeade,KY,Kentucky
Clint,TX,Texas
Lasara,TX,Texas
Los Héroes Comunidad,PR,Puerto Rico
Edgerton,MN,Minnesota
Rock Port,MO,Missouri
North Ballston Spa,NY,New York
Galesville,MD,Maryland
Athena,OR,Oregon
Second Mesa,AZ,Arizona
Lyons,WI,Wisconsin
Tyndall,SD,South Dakota
Sweet Home,AR,Arkansas
Rouse,CA,California
Warren,IN,Indiana
Luna Pier,MI,Michigan
Indian Shores,FL,Florida
Sheffield,IA,Iowa
Upper Lake,CA,California
Bradford Woods,PA,Pennsylvania
King Cove,AK,Alaska
Groveland,ID,Idaho
Rutherford,TN,Tennessee
Martin Lake,MN,Minnesota
Third Lake,IL,Illinois
Mount Hermon,CA,California
Fruitdale,CA,California
Poplar Plains,CT,Connecticut
Wiggins,CO,Colorado
Lexington,MS,Mississippi
Mariposa,CA,California
Rafter J Ranch,WY,Wyoming
Stryker,OH,Ohio
Bay Head,NJ,New Jersey
Salem,SD,South Dakota
Center Hill,FL,Florida
Stockdale,TX,Texas
Long Beach,IN,Indiana
Wolfe City,TX,Texas
Elkhorn,CA,California
Eclectic,AL,Alabama
South Uniontown,PA,Pennsylvania
Salamatof,AK,Alaska
New Hope,NC,North Carolina
Sea Ranch,CA,California
New Sarpy,LA,Louisiana
Cordry Sweetwater Lakes,IN,Indiana
Allentown,FL,Florida
Boyceville,WI,Wisconsin
Brookside,AL,Alabama
Creighton,NE,Nebraska
Orocovis,PR,Puerto Rico
Harper,TX,Texas
Washington,KS,Kansas
Taft Mosswood,CA,California
Cando,ND,North Dakota
North Branch,MI,Michigan
Milledgeville,IL,Illinois
Millbury,OH,Ohio
Prosperity,SC,South Carolina
New London,TX,Texas
Hagerman,ID,Idaho
Algodones,NM,New Mexico
Discovery Harbour,HI,Hawaii
Waymart,PA,Pennsylvania
Lake Medina Shores,TX,Texas
Camp Point,IL,Illinois
Carey,ID,Idaho
Wellsville,MO,Missouri
Penn Valley,CA,California
Lake Camelot,WI,Wisconsin
Runge,TX,Texas
Peach Springs,AZ,Arizona
Verona,KY,Kentucky
Hackett,AR,Arkansas
Reedsville,WI,Wisconsin
St. Martins,MO,Missouri
Black Hammock,FL,Florida
Bayside Gardens,OR,Oregon
Medford,MN,Minnesota
Biglerville,PA,Pennsylvania
Konawa,OK,Oklahoma
Cochranton,PA,Pennsylvania
Jefferson Heights,NY,New York
Julesburg,CO,Colorado
Beggs,OK,Oklahoma
Yarrow Point,WA,Washington
East Bangor,PA,Pennsylvania
Pocono Ranch Lands,PA,Pennsylvania
Amelia Court House,VA,Virginia
Hoxie,KS,Kansas
Harper,KS,Kansas
Mifflinville,PA,Pennsylvania
Lake Park,IA,Iowa
Plains,TX,Texas
Stanberry,MO,Missouri
Rose Valley,PA,Pennsylvania
Humansville,MO,Missouri
Rankin,TX,Texas
Gloster,MS,Mississippi
Fraser,CO,Colorado
Double Springs,AL,Alabama
Pleasant Hills,OH,Ohio
Mesa del Caballo,AZ,Arizona
Leesburg,OH,Ohio
Gore,OK,Oklahoma
Greenville,VA,Virginia
Appleton City,MO,Missouri
Alto,GA,Georgia
Murphys Estates,SC,South Carolina
Robins AFB,GA,Georgia
Monticello,WI,Wisconsin
Urania,LA,Louisiana
Rose Lodge,OR,Oregon
Clay City,IN,Indiana
Kittitas,WA,Washington
Lawrence,MI,Michigan
Wanamingo,MN,Minnesota
Heidelberg,PA,Pennsylvania
Hampton,AR,Arkansas
Due West,SC,South Carolina
Shattuck,OK,Oklahoma
Wheatland,MT,Montana
Auburn,KS,Kansas
Cortland West,NY,New York
Luck,WI,Wisconsin
Montgomery,IN,Indiana
Wells,NV,Nevada
Lyndon,KS,Kansas
Courtland,MS,Mississippi
Golden Valley,NV,Nevada
Muniz,TX,Texas
North Apollo,PA,Pennsylvania
Pinon,AZ,Arizona
Bryn Athyn,PA,Pennsylvania
Valley Mills,TX,Texas
New Milford,IL,Illinois
Rossville,KS,Kansas
Hanover,OH,Ohio
Oreana,IL,Illinois
Clear Lake Shores,TX,Texas
Alderson,WV,West Virginia
Kissee Mills,MO,Missouri
Marine,IL,Illinois
Somers,MT,Montana
Clark,SD,South Dakota
Wurtsboro,NY,New York
Deer Trail,CO,Colorado
Richton,MS,Mississippi
Ten Mile Creek,MD,Maryland
Muhlenberg Park,PA,Pennsylvania
White Deer,TX,Texas
Omaha,TX,Texas
London,AR,Arkansas
Gotha,FL,Florida
Santee,SC,South Carolina
Hydro,OK,Oklahoma
Gleason,TN,Tennessee
Yamhill,OR,Oregon
Nokesville,VA,Virginia
Madison Lake,MN,Minnesota
Ohkay Owingeh,NM,New Mexico
Sparrow Bush,NY,New York
Aetna Estates,CO,Colorado
Von Ormy,TX,Texas
Peña Pobre,PR,Puerto Rico
Alma,NE,Nebraska
Bolinas,CA,California
Naco,AZ,Arizona
Berryville,TX,Texas
Silver Ridge,NJ,New Jersey
Darien,WI,Wisconsin
Redby,MN,Minnesota
Conestee,SC,South Carolina
Annville,KY,Kentucky
Chico,TX,Texas
Woodway,WA,Washington
Beale AFB,CA,California
Maxwell,CA,California
Ashley,IN,Indiana
South Ashburnham,MA,Massachusetts
Story,WY,Wyoming
Bennet,NE,Nebraska
Southwest Sandhill,TX,Texas
Palo,IA,Iowa
Rossville,TN,Tennessee
Elm City,NC,North Carolina
Benwood,WV,West Virginia
East Gull Lake,MN,Minnesota
Sterling City,TX,Texas
Crocker,WA,Washington
Hamlin,WV,West Virginia
City View,SC,South Carolina
Oskaloosa,KS,Kansas
Mayo,FL,Florida
Dieterich,IL,Illinois
Energy,IL,Illinois
Piney Point,MD,Maryland
Republic,PA,Pennsylvania
Miles,TX,Texas
Conrad,IA,Iowa
Bernice,LA,Louisiana
Wagener,SC,South Carolina
Hillburn,NY,New York
Elwood,KS,Kansas
Mineral Springs,AR,Arkansas
Branchville,SC,South Carolina
Blair,WI,Wisconsin
Burlington,ND,North Dakota
Morocco,IN,Indiana
Whitaker,PA,Pennsylvania
Rice,TX,Texas
Pocono Mountain Lake Estates,PA,Pennsylvania
Nahunta,GA,Georgia
Renovo,PA,Pennsylvania
Ramos,PR,Puerto Rico
Eustace,TX,Texas
Marion,WI,Wisconsin
North Enid,OK,Oklahoma
Shawneetown,IL,Illinois
Princeton,WI,Wisconsin
Fort Gaines,GA,Georgia
Rock Springs,NM,New Mexico
Garretson,SD,South Dakota
Mount Gilead,NC,North Carolina
Columbus,NC,North Carolina
Kotlik,AK,Alaska
Winfield,TN,Tennessee
Deans,NJ,New Jersey
Seville,FL,Florida
Island City,OR,Oregon
Lesage,WV,West Virginia
Osceola Mills,PA,Pennsylvania
Forest Home,NY,New York
Claude,TX,Texas
Muldraugh,KY,Kentucky
Cana,VA,Virginia
Rolla,ND,North Dakota
Goreville,IL,Illinois
Grayson,CA,California
Biola,CA,California
Sam Rayburn,TX,Texas
Dodson Branch,TN,Tennessee
Greenwood,WI,Wisconsin
Swede Heaven,WA,Washington
Quinebaug,CT,Connecticut
Edinburg,IL,Illinois
Cottage City,MD,Maryland
Williamsburg,PA,Pennsylvania
Occidental,CA,California
Inglenook,CT,Connecticut
Cobb Island,MD,Maryland
Lindsay,TX,Texas
Glandorf,OH,Ohio
Baldwin,MI,Michigan
Chatsworth,IL,Illinois
Geronimo,OK,Oklahoma
Livonia,LA,Louisiana
Carson City,MI,Michigan
Riddle,OR,Oregon
Boley,OK,Oklahoma
Five Points,FL,Florida
Seis Lagos,TX,Texas
Ladera,CA,California
Howard,CO,Colorado
Fairfield Beach,OH,Ohio
Waldo,AR,Arkansas
Marion Center,MA,Massachusetts
Gnadenhutten,OH,Ohio
West Easton,PA,Pennsylvania
Frankfort,MI,Michigan
Cascade-Chipita Park,CO,Colorado
Elbow Lake,MN,Minnesota
Scotts Hill,TN,Tennessee
Eatons Neck,NY,New York
Kenansville,NC,North Carolina
Lake Don Pedro,CA,California
West Pasco,WA,Washington
Thornport,OH,Ohio
Babson Park,FL,Florida
New London,MN,Minnesota
Kingston,IL,Illinois
Concord,MI,Michigan
St. Ansgar,IA,Iowa
Athens,WV,West Virginia
Cedar Bluff,VA,Virginia
McGaheysville,VA,Virginia
Ladoga,IN,Indiana
Thorntown,IN,Indiana
Reno,OH,Ohio
Doña Ana,NM,New Mexico
Fanning Springs,FL,Florida
Cottageville,SC,South Carolina
Markle,IN,Indiana
Delta Junction,AK,Alaska
Jennerstown,PA,Pennsylvania
Glidden,IA,Iowa
Douglas,AL,Alabama
Edmundson,MO,Missouri
Cattaraugus,NY,New York
Maud,TX,Texas
Peabody,KS,Kansas
Elmer,NJ,New Jersey
Orient,NY,New York
Newark,IL,Illinois
Coker,AL,Alabama
Greenleaf,ID,Idaho
Point Marion,PA,Pennsylvania
North Bonneville,WA,Washington
Laton,CA,California
Whitehall,MT,Montana
Millington,MI,Michigan
Shafer,MN,Minnesota
Entiat,WA,Washington
Lakeside City,TX,Texas
Quinnesec,MI,Michigan
Melrose,OR,Oregon
Lawrenceville,VA,Virginia
Athens,MI,Michigan
Ballplay,AL,Alabama
Bowmans Addition,MD,Maryland
Marion,MT,Montana
Cave Spring,GA,Georgia
Forreston,IL,Illinois
Frederic,WI,Wisconsin
Tower Lakes,IL,Illinois
New Sharon,IA,Iowa
Pelion,SC,South Carolina
Elgin,MN,Minnesota
Ruby,NY,New York
Americus,KS,Kansas
Coleman,MI,Michigan
Hotchkiss,CO,Colorado
Columbus,NM,New Mexico
Grant,MI,Michigan
Sand Point,AK,Alaska
Fort Clark Springs,TX,Texas
Elm Creek,NE,Nebraska
Van Buren,MO,Missouri
Dellwood,MN,Minnesota
Blue Summit,MO,Missouri
Monroeville,IN,Indiana
Blue River,CO,Colorado
Duncansville,PA,Pennsylvania
Alexandria,TN,Tennessee
Earlston,PA,Pennsylvania
Pecos,NM,New Mexico
Mathews,VA,Virginia
Independence,VA,Virginia
Maywood Park,OR,Oregon
Hydesville,CA,California
Sebastian,TX,Texas
Dexter,NM,New Mexico
Fort Lawn,SC,South Carolina
Sturgeon,MO,Missouri
Rock Island,WA,Washington
Morton,WA,Washington
Ashland Heights,SD,South Dakota
Peridot,AZ,Arizona
Hettinger,ND,North Dakota
White Hall,WV,West Virginia
Port Morris,NJ,New Jersey
Metcalfe,MS,Mississippi
Underwood,IN,Indiana
Adair Village,OR,Oregon
Enhaut,PA,Pennsylvania
Wayland,IA,Iowa
Cacao,PR,Puerto Rico
Beech Island,SC,South Carolina
North Lima,OH,Ohio
McAdenville,NC,North Carolina
Berlin,OH,Ohio
Innovation,VA,Virginia
Cottonwood,ID,Idaho
Maurertown,VA,Virginia
Ames Lake,WA,Washington
Toppers,OK,Oklahoma
Milesburg,PA,Pennsylvania
Farmersville,OH,Ohio
Oran,MO,Missouri
Greenfield,IL,Illinois
Hurley,NM,New Mexico
Milford,IL,Illinois
Puget Island,WA,Washington
George,WA,Washington
Ness City,KS,Kansas
Fayetteville,AL,Alabama
Jolivue,VA,Virginia
Cayuga,IN,Indiana
Blue Ridge,TX,Texas
Emory,VA,Virginia
Wooster,AR,Arkansas
Carlsborg,WA,Washington
Baconton,GA,Georgia
Rutledge,GA,Georgia
Fairfax,MN,Minnesota
Claypool,AZ,Arizona
Fort Thompson,SD,South Dakota
Wildwood,TN,Tennessee
Clymer,PA,Pennsylvania
Clarkson,KY,Kentucky
Ak-Chin Village,AZ,Arizona
Daisetta,TX,Texas
Marissa,IL,Illinois
Balfour,NC,North Carolina
Elton,LA,Louisiana
Sudan,TX,Texas
Gadsden,SC,South Carolina
Poseyville,IN,Indiana
Wolfhurst,OH,Ohio
Gholson,TX,Texas
Hagaman,NY,New York
West Point,KY,Kentucky
Hilldale,PA,Pennsylvania
Mendon,IL,Illinois
Arma,KS,Kansas
Palouse,WA,Washington
Shongopovi,AZ,Arizona
Homer,IL,Illinois
Pembroke,VA,Virginia
Russell Gardens,NY,New York
New Vienna,OH,Ohio
La Pryor,TX,Texas
Franklinville,NC,North Carolina
Bally,PA,Pennsylvania
Crowley Lake,CA,California
Washington,WV,West Virginia
Riverdale,VA,Virginia
Felton,DE,Delaware
Irvington,KY,Kentucky
North Randall,OH,Ohio
Moodys,OK,Oklahoma
Wallace,ID,Idaho
Funny River,AK,Alaska
Mi Ranchito Estate,TX,Texas
Mount Tabor,NJ,New Jersey
Mason,TN,Tennessee
Stevensville,MI,Michigan
Ipswich,SD,South Dakota
Wolcottville,IN,Indiana
Talpa,NM,New Mexico
Natalia,TX,Texas
Eldridge,CA,California
La Vernia,TX,Texas
Riverside,ID,Idaho
Roseland,LA,Louisiana
South Waverly,PA,Pennsylvania
Ellport,PA,Pennsylvania
Bannockburn,IL,Illinois
Dryden,MI,Michigan
Colony Park,PA,Pennsylvania
Tallaboa,PR,Puerto Rico
Skidmore,TX,Texas
Bidwell,OH,Ohio
Highland,AR,Arkansas
Tellico Plains,TN,Tennessee
Timpson,TX,Texas
Sycamore,GA,Georgia
Corcovado,PR,Puerto Rico
Central City,IL,Illinois
Bloomsdale,MO,Missouri
Necedah,WI,Wisconsin
Blacklake,CA,California
East Hazel Crest,IL,Illinois
Tunnel Hill,GA,Georgia
Mexico,IN,Indiana
Anton,TX,Texas
New Preston,CT,Connecticut
Crescent,LA,Louisiana
Bull Valley,IL,Illinois
Whitehorn Cove,OK,Oklahoma
Cottonwood,MN,Minnesota
Springdale,NC,North Carolina
Churchill,MT,Montana
Lovington,IL,Illinois
Saint Wendel,IN,Indiana
Claysburg,PA,Pennsylvania
Castlewood,VA,Virginia
Autaugaville,AL,Alabama
Bunkerville,NV,Nevada
Gilbert Creek,WV,West Virginia
Strum,WI,Wisconsin
Bouse,AZ,Arizona
Lexington,MI,Michigan
Fairmead,CA,California
Lydia,LA,Louisiana
Muscoda,WI,Wisconsin
Gayle Mill,SC,South Carolina
New London,MO,Missouri
Lake Shore,MN,Minnesota
Cairo,NE,Nebraska
Hilbert,WI,Wisconsin
Britton,SD,South Dakota
Assumption,IL,Illinois
Bobtown,PA,Pennsylvania
Rice Tracts,TX,Texas
Baudette,MN,Minnesota
Dunnstown,PA,Pennsylvania
Culebra,PR,Puerto Rico
Bodega Bay,CA,California
Crosby,ND,North Dakota
Mahnomen,MN,Minnesota
St. George,KS,Kansas
Sweetser,IN,Indiana
Chisholm,ME,Maine
Port Gibson,MS,Mississippi
McClure,PA,Pennsylvania
Lumber City,GA,Georgia
Earlington,KY,Kentucky
Hopewell Junction,NY,New York
Marcellus,MI,Michigan
Gosport,IN,Indiana
Fairhope,PA,Pennsylvania
Knights Landing,CA,California
St. David,AZ,Arizona
Trappe,MD,Maryland
Woodall,OK,Oklahoma
Machias,WA,Washington
Clay,KY,Kentucky
Shell Valley,ND,North Dakota
Keystone,CO,Colorado
Hector,MN,Minnesota
Hewlett Harbor,NY,New York
Clinton,OH,Ohio
Lansing,IA,Iowa
Hideout,UT,Utah
Hayesville,NC,North Carolina
Conehatta,MS,Mississippi
Buffalo,WV,West Virginia
Magnolia,NC,North Carolina
Charlotte,TX,Texas
Valmeyer,IL,Illinois
Guilford Lake,OH,Ohio
Poquonock Bridge,CT,Connecticut
Lucama,NC,North Carolina
Black Rock,NM,New Mexico
Candlewood Lake,OH,Ohio
Fruitland,IA,Iowa
Nemacolin,PA,Pennsylvania
Memphis,MI,Michigan
Yoncalla,OR,Oregon
Maysville,MO,Missouri
Stronghurst,IL,Illinois
Lake St. Croix Beach,MN,Minnesota
Yoe,PA,Pennsylvania
Sharon,TN,Tennessee
Westminster,TX,Texas
Harlem Heights,FL,Florida
Aurora,OR,Oregon
Prospect,PA,Pennsylvania
Raleigh,MS,Mississippi
Pasadena Hills,MO,Missouri
Silver Grove,KY,Kentucky
Hawley,PA,Pennsylvania
Northfield,KY,Kentucky
Ellington,MO,Missouri
Fifth Ward,LA,Louisiana
Mound City,MO,Missouri
Coalmont,TN,Tennessee
Elk Mound,WI,Wisconsin
Wilson,AR,Arkansas
Wister,OK,Oklahoma
Keuka Park,NY,New York
Potomac Heights,MD,Maryland
Leland,IL,Illinois
Rancho Tehama Reserve,CA,California
Pierce,CO,Colorado
Fowler,CO,Colorado
Sodus Point,NY,New York
Tornado,WV,West Virginia
Clinton,LA,Louisiana
Palomas,PR,Puerto Rico
Wakeman,OH,Ohio
Salina,OK,Oklahoma
